ASIN,Copertina,Titolo,Autore,Data,Recensioni,Categoria
8880936662,https://m.media-amazon.com/images/I/71v8Cy+tSaL._AC_UY218_.jpg,"Scoperte archeologiche non autorizzate. Antologia delle scoperte sotto censura, oltre la verità ufficiale",Marco Pizzuti,4 feb. 2010,734,Storia
8817050199,https://m.media-amazon.com/images/I/61OSdL7rJNL._AC_UY218_.jpg,Storia di Roma,Indro Montanelli,25 mag. 2011,690,Storia
B0BT3XYV9K,https://m.media-amazon.com/images/I/81Ikh8BnmaL._AC_UY218_.jpg,Il grande Gualino. Vita e avventure di un uomo del Novecento,Giorgio Caponetti,28 feb. 2023,670,Storia
B09RF6S2DP,https://m.media-amazon.com/images/I/81HrWIN0QUL._AC_UY218_.jpg,Gli orfani di Varsavia,Kelly Rimmer,17 feb. 2022,651,Storia
B0CXTS8N2X,https://m.media-amazon.com/images/I/61b9eVU7RsL._AC_UY218_.jpg,Prima di Noi: La Storia è da Riscrivere. Siamo stati creati da una civiltà antidiluviana?,Ing Massimiliano Caranzano,2 dic. 2018,650,Storia
8842084093,https://m.media-amazon.com/images/I/61JCGRRybPL._AC_UY218_.jpg,9 agosto 378. Il giorno dei barbari,Alessandro Barbero,13 set. 2007,635,Storia
8804810998,https://m.media-amazon.com/images/I/71DNSqH9arL._AC_UY218_.jpg,Cesare. La conquista dell'eternità,Alberto Angela,18 nov. 2025,626,Storia
8806219332,https://m.media-amazon.com/images/I/51yV3LKgKuL._AC_UY218_.jpg,La tregua: vol. 425,Primo Levi,27 gen. 2014,599,Storia
B06XFPGRC7,https://m.media-amazon.com/images/I/91+KkJKe+lL._AC_UY218_.jpg,Le avventure di Tom Sawyer: Ediz. integrale (La biblioteca dei ragazzi),Mark Twain,6 mar. 2017,593,Storia
8845913473,https://m.media-amazon.com/images/I/71Lp5bMmlFL._AC_UY218_.jpg,Il rogo di Berlino,Helga Schneider,14 gen. 1998,585,Storia
8807883074,https://m.media-amazon.com/images/I/61vjDEQClmL._AC_UY218_.jpg,La banalità del bene,Enrico Deaglio,1 lug. 2013,569,Storia
8862565658,https://m.media-amazon.com/images/I/71y3hE0pPqS._AC_UY218_.jpg,Stelle di cannella,Helga Schneider,12 mag. 2011,529,Storia
8817181552,https://m.media-amazon.com/images/I/71r9H3vazHL._AC_UY218_.jpg,"L'ingegno e le tenebre. Leonardo e Michelangelo, due geni rivali nel cuore oscuro del Rinascimento",Roberto Mercadini,30 mag. 2023,515,Storia
8806235613,https://m.media-amazon.com/images/I/61xrJ8VxQGL._AC_UY218_.jpg,"Enea, lo straniero. Le origini di Roma",Giulio Guidorizzi,25 ago. 2020,498,Storia
8817191531,https://m.media-amazon.com/images/I/71hWTJcWSHL._AC_UY218_.jpg,Possa il mio sangue servire,Aldo Cazzullo,1 apr. 2025,496,Storia
8804714859,https://m.media-amazon.com/images/I/714DbpxYD2L._AC_UY218_.jpg,La misura eroica. Il mito degli argonauti e il coraggio che spinge gli uomini ad amare,Andrea Marcolongo,24 set. 2019,487,Storia
887707485X,https://m.media-amazon.com/images/I/71FaqZu+aeL._AC_UY218_.jpg,Morire è un attimo. La prima indagine del maggiore Aldo Morosini nell'Africa orientale italiana,Giorgio Ballario,1 ott. 2020,484,Storia
B008N0CR2S,https://m.media-amazon.com/images/I/91EpG9c83-L._AC_UY218_.jpg,"Barbari: Immigrati, profughi, deportati nell'impero romano (Economica Laterza Vol. 529)",Alessandro Barbero,23 lug. 2012,460,Storia
B0FNLPHMV9,https://m.media-amazon.com/images/I/61gRPLkt+oL._AC_UY218_.jpg,Le tre vite di Clara,Alex Amit,24 ago. 2025,456,Storia
8855447459,https://m.media-amazon.com/images/I/71b2Uv2Y8FL._AC_UY218_.jpg,Le magnifiche. 33 vite di donne che hanno fatto la storia d'Italia,Daniela Musini,18 mag. 2022,452,Storia
B08L5D27WM,https://m.media-amazon.com/images/I/91H+AHWEA5L._AC_UY218_.jpg,Cesare. L'uomo che ha reso grande Roma,Mariangela Galatea Vaglio,14 ott. 2020,449,Storia
8858037758,https://m.media-amazon.com/images/I/71hnIVYsXpL._AC_UY218_.jpg,"Instant storia contemporanea. Dal secondo dopoguerra ai giorni nostri, la storia come non ve l'ha mai raccontata nessuno",Simone Guida,25 nov. 2021,443,Storia
B00BNTUY0I,https://m.media-amazon.com/images/I/71v+qzB-dYL._AC_UY218_.jpg,1289. La battaglia di Campaldino,Alessandro Barbero,1 mar. 2013,423,Storia
B091CR81Q7,https://m.media-amazon.com/images/I/71r5J9dFFiL._AC_UY218_.jpg,"Tutti i Paesi, Capitali e Bandiere del mondo",MORETTI T. L.,29 mar. 2021,418,Storia
B00JEICW0K,https://m.media-amazon.com/images/I/91nNNbPirAL._AC_UY218_.jpg,I prigionieri dei Savoia: La vera storia della congiura di Fenestrelle (Economica Laterza Vol. 681),Alessandro Barbero,3 apr. 2014,416,Storia
B00BNTV18M,https://m.media-amazon.com/images/I/71oOV5X74-L._AC_UY218_.jpg,1478. La congiura dei Pazzi,Franco Cardini,1 mar. 2013,375,Storia
B07FSGS5J8,https://m.media-amazon.com/images/I/719lJA7tIgL._AC_UY218_.jpg,Nel nome della croce: La distruzione cristiana del mondo classico,Catherine Nixey,23 ago. 2018,367,Storia
8842090646,https://m.media-amazon.com/images/I/71EE7ZFXAsL._AC_UY218_.jpg,L'età contemporanea. Dalla grande guerra a oggi,Alberto Mario Banti,17 set. 2009,364,Storia
B09LGRPW3X,https://m.media-amazon.com/images/I/612Oql0uDjL._AC_UY218_.jpg,"Simo Häyhä, La Morte Bianca: L’incredibile storia vera del più letale cecchino di sempre",Andrea Larsen,11 nov. 2021,360,Storia
B0DY6QDFP1,https://m.media-amazon.com/images/I/81KRBfede5L._AC_UY218_.jpg,"L'AVORIO DELLA NUBIA (Svetonio, un medico nell'Egitto Romano)",Claudio  Rossi,28 mag. 2025,359,Storia
8806251724,https://m.media-amazon.com/images/I/81SMAlqbiAL._AC_UY218_.jpg,Gli uomini pesce,Wu Ming 1,15 ott. 2024,356,Storia
8817178284,https://m.media-amazon.com/images/I/71NYpZRMalL._AC_UY218_.jpg,I bronzi di Riace. L'avventura di due eroi restituiti dal mare,Alberto Angela,19 lug. 2022,352,Storia
8880573276,https://m.media-amazon.com/images/I/51ZvMmll-4L._AC_UY218_.jpg,Sono stato un numero. Alberto Sed racconta,Roberto Riccardi,15 gen. 2009,347,Storia
B0CQ8Q7MN4,https://m.media-amazon.com/images/I/71Woa0eX37L._AC_UY218_.jpg,THE GATEWAY SECRET – Le potenzialità nascoste del cervello umano e i documenti segreti della CIA sulla coscienza: I governi di tutto il mondo stanno ... Progetti “Brain” per un nuovo tipo di guerra,Omega Click,13 dic. 2023,343,Storia
8806235907,https://m.media-amazon.com/images/I/71M6zH6MMdL._AC_UY218_.jpg,"Parla, mia paura",Simona Vinci,19 set. 2017,341,Storia
B09ZNTSTRY,https://m.media-amazon.com/images/I/81wbrREZddL._AC_UY218_.jpg,L'orfana del ghetto,Amira Keidar,26 mag. 2022,327,Storia
B0BFTWXH7P,https://m.media-amazon.com/images/I/61H6Xx+gakL._AC_UY218_.jpg,Il nuovo Terroni,Pino Aprile,25 gen. 2023,327,Storia
8804718110,https://m.media-amazon.com/images/I/81LLK+9hazL._AC_UY218_.jpg,Biografia non autorizzata della seconda guerra mondiale,Marco Pizzuti,28 gen. 2020,327,Storia
8858046919,https://m.media-amazon.com/images/I/71uM9DcAUCL._AC_UY218_.jpg,Il libro della storia. Grandi idee spiegate in modo semplice,Roberto Sorgo,15 set. 2023,323,Storia
B0DP5QDVB8,https://m.media-amazon.com/images/I/8123U72hefL._AC_UY218_.jpg,Il falsario di Auschwitz,Paul Schiernecker,10 gen. 2025,320,Storia
B0BZF766ZB,https://m.media-amazon.com/images/I/71o00wfowDL._AC_UY218_.jpg,Laura Ingalls Wilder : Una storia vera,Sophie Zeugin,23 mar. 2023,305,Storia
B0FRFPRQJZ,https://m.media-amazon.com/images/I/81fidE+FEOL._AC_UY218_.jpg,San Francesco,Alessandro Barbero,16 set. 2025,294,Storia
B00J5PO19C,https://m.media-amazon.com/images/I/91s1WAqaRbL._AC_UY218_.jpg,Giulio Cesare: Il dittatore democratico (Economica Laterza Vol. 407),Luciano Canfora,20 mar. 2014,293,Storia
B07JVBFSYL,https://m.media-amazon.com/images/I/81JqKj9VhWL._AC_UY218_.jpg,Sinuhe l'egiziano,Mika Waltari,30 ott. 2018,286,Storia
8804680474,https://m.media-amazon.com/images/I/81ZCWX5vsfL._AC_UY218_.jpg,Il sangue del Sud. Antistoria del Risorgimento e del brigantaggio,Giordano Bruno Guerri,25 ott. 2017,282,Storia
8829708259,https://m.media-amazon.com/images/I/81eJ4hagC8L._AC_UY218_.jpg,Caterina de' Medici. Un'italiana alla conquista della Francia,Alessandra Necci,26 nov. 2020,281,Storia
B0DZ71MN8L,https://m.media-amazon.com/images/I/81AU4NZOgLL._AC_UY218_.jpg,Francis Drake: Il corsaro che sfidò un impero,David Salomoni,7 mar. 2025,279,Storia
B0DJL2N2DV,https://m.media-amazon.com/images/I/814EYfuRrsL._AC_UY218_.jpg,I delitti delle acquae calidae: un thriller storico avvincente,Arsenio  Siani,5 ott. 2024,277,Storia
8855447769,https://m.media-amazon.com/images/I/712E9yGm2FL._AC_UY218_.jpg,Le indomabili. 33 donne che hanno stupito il mondo,Daniela Musini,28 feb. 2023,275,Storia
883393702X,https://m.media-amazon.com/images/I/61yaH0TZOiL._AC_UY218_.jpg,"Noi però gli abbiamo fatto le strade. Le colonie italiane tra bugie, razzismi e amnesie",Francesco Filippi,7 ott. 2021,273,Storia
8828214880,https://m.media-amazon.com/images/I/61hdFgmdgzL._AC_UY218_.jpg,Una giornata particolare,Aldo Cazzullo,28 mag. 2024,266,Storia
8879899368,https://m.media-amazon.com/images/I/81p9Gjd-AeL._AC_UY218_.jpg,L'idea di Medioevo. Fra storia e senso comune,Giuseppe Sergi,21 mar. 2005,266,Storia
B0DQY688S7,https://m.media-amazon.com/images/I/814fjiVJ+BL._AC_UY218_.jpg,All'arme! All'arme! I priori fanno carne!,Alessandro Barbero,10 gen. 2025,263,Storia
884208574X,https://m.media-amazon.com/images/I/71oI4KUNA6L._AC_UY218_.jpg,Il Risorgimento italiano,Alberto Mario Banti,5 nov. 2009,254,Storia
B087LXPT1J,https://m.media-amazon.com/images/I/51RSXas7uUL._AC_UY218_.jpg,"Grandi misteri della storia: Da Atlantide al Titanic, i più celebri enigmi di tutti i tempi",Massimo Polidoro,26 apr. 2020,254,Storia
B09PGDQCPD,https://m.media-amazon.com/images/I/91hx1Tc5RjL._AC_UY218_.jpg,"Inventare i libri: L'avventura di Filippo e Lucantonio Giunti, pionieri dell'editoria moderna",Alessandro Barbero,12 gen. 2022,252,Storia
884209143X,https://m.media-amazon.com/images/I/71ioq2AISZL._AC_UY218_.jpg,L'età contemporanea. Dalle rivoluzioni settecentesche all'imperialismo,Alberto Mario Banti,22 ott. 2009,251,Storia
8842065404,https://m.media-amazon.com/images/I/716ae0f0NGL._AC_UY218_.jpg,Storia medievale,Massimo Montanari,8 mar. 2002,250,Storia
B079RH3MXB,https://m.media-amazon.com/images/I/91alaGBKvhL._AC_UY218_.jpg,Francesco d'Assisi: La storia negata,Chiara Mercuri,22 feb. 2018,248,Storia
8807883201,https://m.media-amazon.com/images/I/71yQ6FNTndL._AC_UY218_.jpg,L'ambiguo malanno,Eva Cantarella,1 ott. 2013,246,Storia
B0FTX2CWQZ,https://m.media-amazon.com/images/I/815mXqfrMwL._AC_UY218_.jpg,La Rosa prigioniera,Valentina Piazza,5 ott. 2025,243,Storia
8858138805,https://m.media-amazon.com/images/I/71JdqZJ7qbL._AC_UY218_.jpg,Il mito delle origini. Breve storia degli spaghetti al pomodoro,Massimo Montanari,3 ott. 2019,235,Storia
8817194336,https://m.media-amazon.com/images/I/71Xu+RSqyVL._AC_UY218_.jpg,Medioevo proibito. Peccati e penitenze di un'epoca (non troppo) buia,Daniela Tedone,21 ott. 2025,232,Storia
8822790065,https://m.media-amazon.com/images/I/71bei4pimuL._AC_UY218_.jpg,L'eredità dei gattopardi,Marcello Simoni,4 nov. 2025,232,Storia
882970914X,https://m.media-amazon.com/images/I/71mpmD6qKCL._AC_UY218_.jpg,Sonderkommando,Gradowski,14 gen. 2021,231,Storia
881712964X,https://m.media-amazon.com/images/I/71N9Hs6fpXL._AC_UY218_.jpg,La guerra del Peloponneso. Testo greco a fronte,Tucidide,12 giu. 1996,229,Storia
8842079669,https://m.media-amazon.com/images/I/61lyuQuQDLL._AC_UY218_.jpg,Il cibo come cultura,Massimo Montanari,23 mar. 2006,225,Storia
B0FL2WM6H6,https://m.media-amazon.com/images/I/81UA89dZF0L._AC_UY218_.jpg,"All’ombra dell’aquila - Figli di Roma: Romanzo storico d'avventura romana – Battaglie epiche, intrighi ed eroismo nell'antica Roma (La Saga dell’Aquila: Figli di Roma Vol. 1)",Marc Beuster,3 ago. 2025,224,Storia
8858155939,https://m.media-amazon.com/images/I/71Av0J-uTeL._AC_UY218_.jpg,"Roma, camminando",Francesco Rutelli,18 ott. 2024,224,Storia
B0C527RHF9,https://m.media-amazon.com/images/I/61iSlLhBgUL._AC_UY218_.jpg,"Il Codice Verne: Il segreto degli Anunnaki, di Atlantide e della vera forma della Terra, svelato",Jesús Cediel,14 mag. 2023,222,Storia
8858021843,https://m.media-amazon.com/images/I/71WVJjouAwL._AC_UY218_.jpg,Il libro della mitologia. Grandi idee spiegate in modo semplice,Sonia Sferzi,31 ott. 2018,221,Storia
B01LLGKNM6,https://m.media-amazon.com/images/I/A1J5Tng4ocL._AC_UY218_.jpg,"Italia longobarda: Il regno, i Franchi, il papato",Stefano Gasparri,8 set. 2016,217,Storia
8834604644,https://m.media-amazon.com/images/I/71XTUeGpYwL._AC_UY218_.jpg,16 ottobre 1943,Giacomo Debenedetti,1 apr. 2021,210,Storia
B0939XPRC2,https://m.media-amazon.com/images/I/813YvP6dTaS._AC_UY218_.jpg,"Resilienza: Impara a usare la Mente a tuo favore per Gestire ogni crisi, Ottenere successo e Raggiungere la serenità",Angelo Giardino,21 apr. 2021,210,Storia
8822768000,https://m.media-amazon.com/images/I/71-lmUPd7NL._AC_UY218_.jpg,La società della neve. La storia mai raccontata dei sopravvissuti al terribile disastro aereo sulle Ande. Su Netflix il film evento più atteso dell'anno,Pablo Vierci,17 feb. 2023,206,Storia
8811670691,https://m.media-amazon.com/images/I/610mmNBqcLL._AC_UY218_.jpg,Danubio,Claudio Magris,24 set. 2015,205,Storia
B0BGFDT3B2,https://m.media-amazon.com/images/I/71SnUMTG7mL._AC_UY218_.jpg,MITOLOGIA: Un viaggio tra i miti più appassionanti del mondo. Dalla Mitologia Greca a quella Egizia passando per la Mitologia Giapponese fino ad arrivare alla Mitologia Norrena - Libro illustrato -,Luigi Trentini,24 set. 2022,195,Storia
8806246925,https://m.media-amazon.com/images/I/61V9bDogfBL._AC_UY218_.jpg,Sparta e Atene. Autoritarismo e democrazia,Eva Cantarella,2 feb. 2021,195,Storia
8877077735,https://m.media-amazon.com/images/I/717Fd2e6fZL._AC_UY218_.jpg,L'equivoco del sangue. La settima indagine del maggiore Aldo Morosini nell'Africa orientale italiana,Giorgio Ballario,25 ott. 2024,195,Storia
8845296814,https://m.media-amazon.com/images/I/717kGd-cY0L._AC_UY218_.jpg,Storia della Corea: Dalle origini ai giorni nostri,Maurizio Riotto,28 feb. 2014,192,Storia
8855447564,https://m.media-amazon.com/images/I/61onRNvspCL._AC_UY218_.jpg,40 cappotti e un bottone,Ivan Sciapeconi,24 gen. 2023,192,Storia
8804724218,https://m.media-amazon.com/images/I/71Fxbn3O4IL._AC_UY218_.jpg,Disobbedisco. Cinquecento giorni di rivoluzione. Fiume 1919-1920,Giordano Bruno Guerri,19 gen. 2021,191,Storia
B0CLTFWWZF,https://m.media-amazon.com/images/I/81w85MkzauL._AC_UY218_.jpg,Il bambino del Blocco 66,Limor Regev,24 nov. 2023,186,Storia
B07KYW24C5,https://m.media-amazon.com/images/I/81BIik-FxHL._AC_UY218_.jpg,La mafia: Centosessant'anni di storia. Tra Sicilia e America,Salvatore Lupo,29 nov. 2018,186,Storia
8858157311,https://m.media-amazon.com/images/I/71lLrD7QDRL._AC_UY218_.jpg,Adriatico amarissimo. Una lunga storia di violenza,Raoul Pupo,7 mar. 2025,184,Storia
8830105376,https://m.media-amazon.com/images/I/71dyCRcX5qL._AC_UY218_.jpg,Piedi freddi,Francesca Melandri,28 ago. 2024,183,Storia
8815258825,https://m.media-amazon.com/images/I/71oEx4cRfwL._AC_UY218_.jpg,Manuale di storia greca,Cinzia Bearzot,27 ago. 2015,182,Storia
8858155157,https://m.media-amazon.com/images/I/61OzCVaJcTL._AC_UY218_.jpg,La grande guerra del Peloponneso. 447-394 a.C.,Luciano Canfora,15 nov. 2024,181,Storia
880622705X,https://m.media-amazon.com/images/I/618JaHgtXdL._AC_UY218_.jpg,Lettere di condannati a morte della Resistenza italiana. 8 settembre 1943-25 aprile 1945,aa.Vv,2 apr. 2015,181,Storia
8807493772,https://m.media-amazon.com/images/I/71Qb5fXwCFL._AC_UY218_.jpg,C'era una volta in Italia. Gli anni Sessanta,Enrico Deaglio,28 nov. 2023,180,Storia
B0FV8MWQ88,https://m.media-amazon.com/images/I/81Hhz2xKYDL._AC_UY218_.jpg,UN PICCOLO LUPO FEROCE: Una vicenda del medioevo barbarico (Storia di Marcus Vol. 2),Alessandro Garro,8 ott. 2025,178,Storia
B016MM8W4K,https://m.media-amazon.com/images/I/71qPU4o7PoL._AC_UY218_.jpg,Breve storia d'Italia: Dal 2000 a.C. al 2000 d.C.,Alfio Caruso,22 ott. 2015,175,Storia
8806246666,https://m.media-amazon.com/images/I/71eM3Z2XQgL._AC_UY218_.jpg,Mai tardi. Diario di un alpino in Russia,Nuto Revelli,2 giu. 2020,175,Storia
B0C9MWBY8F,https://m.media-amazon.com/images/I/81r2aj43DiL._AC_UY218_.jpg,La democrazia: Storia di un'ideologia,Luciano Canfora,7 lug. 2023,172,Storia
880789632X,https://m.media-amazon.com/images/I/81gO+6UBE4L._AC_UY218_.jpg,"Noi, Partigiani",Lerner Gnocchi,7 apr. 2022,172,Storia
B0915M65Z7,https://m.media-amazon.com/images/I/61+UWNU6vmL._AC_UY218_.jpg,Olivicoltura: la Coltivazione della Pianta e delle sue Olive per un Olio di Qualità,Riccardo Ninno,28 mar. 2021,169,Storia
8804718250,https://m.media-amazon.com/images/I/813zWPoASiL._AC_UY218_.jpg,"Storia della stregoneria. Origini, credenze, persecuzioni e rinascita nel mondo contemporaneo",Giordano Berti,18 gen. 2002,166,Storia
8834615182,https://m.media-amazon.com/images/I/61LSZQZdx-L._AC_UY218_.jpg,Storia del mondo. Dal Big Bang a oggi,Giordano Bruno Guerri,26 set. 2023,163,Storia
8860086191,https://m.media-amazon.com/images/I/61vMQMtUhDS._AC_UY218_.jpg,Manuale di storia medioevale,Andrea Zorzi,19 mag. 2021,161,Storia
B079HXF3JX,https://m.media-amazon.com/images/I/81DOVcZL34L._AC_UY218_.jpg,Tiger nel fango (Special Edition): La vita e i combattimenti del comandante di Panzer Otto Carius (Italia Storica Ebook Vol. 32),Otto Carius,31 gen. 2018,160,Storia
8831792970,https://m.media-amazon.com/images/I/71cz5iG1IiL._AC_UY218_.jpg,L'avventura del cinematografo. Storia di un'arte e di un linguaggio. Ediz. illustrata,Sandro Bernardi,17 ott. 2007,159,Storia
881527801X,https://m.media-amazon.com/images/I/81S-93-ZhCL._AC_UY218_.jpg,Annibale,Brizzi,3 mag. 2018,158,Storia
8817162876,https://m.media-amazon.com/images/I/71uLMRDHyLL._AC_UY218_.jpg,Trincee. Confidenze di un fante,Carlo Salsa,21 giu. 2022,157,Storia
8806243713,https://m.media-amazon.com/images/I/81TUAXau6GL._AC_UY218_.jpg,La strada del davai,Nuto Revelli,2 feb. 2020,155,Storia
8800750605,https://m.media-amazon.com/images/I/71+m1XorKES._AC_UY218_.jpg,Storia moderna 1492-1848,Carlo Capra,20 set. 2021,154,Storia
8817028703,https://m.media-amazon.com/images/I/81h3h5cSAkL._AC_UY218_.jpg,Storia della guerra civile americana,Raimondo Luraghi,16 gen. 2009,154,Storia
8842075140,https://m.media-amazon.com/images/I/71alFM67efL._AC_UY218_.jpg,Storia greca. Linee di sviluppo dall'età micenea all'età romana,Domenico Musti,7 set. 2006,150,Storia
885812555X,https://m.media-amazon.com/images/I/71hSfCGwZBL._AC_UY218_.jpg,Il fuoco e il gelo. La grande guerra sulle montagne,Enrico Camanni,8 set. 2016,149,Storia
B0BKCQ3QTR,https://m.media-amazon.com/images/I/71sLJe0oh6L._AC_UY218_.jpg,"100 FATTI INCREDIBILI SUL GIAPPONE: Affascinanti Curiosità su Usi, Costumi e Filosofia di Vita nel Sol Levante",Smart Facts Encyclopedia,24 ott. 2022,146,Storia
8815131256,https://m.media-amazon.com/images/I/71XE99buxKL._AC_UY218_.jpg,Storia economica dell'Europa pre-industriale,Carlo M. Cipolla,12 mar. 2009,145,Storia
3836549379,https://m.media-amazon.com/images/I/91h8VI8BcAL._AC_UY218_.jpg,Alchimia & Mistica,Alexander Roob,15 gen. 2014,143,Storia
8806250523,https://m.media-amazon.com/images/I/71o121lR1pL._AC_UY218_.jpg,L'Italia nel Novecento. Dalla sconfitta di Adua alla vittoria di Amazon,Miguel Gotor,19 ott. 2021,142,Storia
8807174642,https://m.media-amazon.com/images/I/71NBjcI-eIL._AC_UY218_.jpg,C'era una volta in Italia. Gli anni Settanta,Enrico Deaglio,26 nov. 2024,141,Storia
885815343X,https://m.media-amazon.com/images/I/71JKEUqR1dL._AC_UY218_.jpg,"Cento giorni che non torno. Storie di pazzia, di ribellione e di libertà",Valentina Furlanetto,1 mar. 2024,141,Storia
B0BLHNG392,https://m.media-amazon.com/images/I/81D3Ek1XVHL._AC_UY218_.jpg,Storia del fascismo,Emilio Gentile,8 nov. 2022,140,Storia
B0G3XFBZF8,https://m.media-amazon.com/images/I/61zS8pRrQ5L._AC_UY218_.jpg,La Curatrice del Reich (Il Codice Angelico Vol. 1),Cataldo Scatamacchia,25 nov. 2025,139,Storia
8858152573,https://m.media-amazon.com/images/I/61B3hgtOC-L._AC_UY218_.jpg,All’arme! All’arme! I priori fanno carne!,Alessandro Barbero,3 ott. 2023,137,Storia
1729375332,https://m.media-amazon.com/images/I/61msmZU6LuL._AC_UY218_.jpg,LE VERE CAUSE DELLA SECONDA GUERRA MONDIALE: Quello che gli storici non dicono,Gianfredo Ruggiero,24 dic. 2018,135,Storia
B0FH5BBLKM,https://m.media-amazon.com/images/I/81P33uqXIlL._AC_UY218_.jpg,Storia del mare,Alessandro Vanoli,11 lug. 2025,134,Storia
B0BYXG17CK,https://m.media-amazon.com/images/I/71YiBQ-5BeL._AC_UY218_.jpg,L'invisibile: Matteo Messina Denaro. Nuova edizione aggiornata,Giacomo Di Girolamo,21 mar. 2023,132,Storia
8865882492,https://m.media-amazon.com/images/I/81pj6a7WGLL._AC_UY218_.jpg,I Rothschild in Italia,Ratto Pietro,28 ott. 2022,130,Storia
8842092207,https://m.media-amazon.com/images/I/81buzD1p0-L._AC_UY218_.jpg,Prima lezione di metodo storico,Sergio Luzzatto,4 mar. 2010,126,Storia
8858151828,https://m.media-amazon.com/images/I/7156ybNdyNL._AC_UY218_.jpg,La fame e l'abbondanza. Storia dell'alimentazione in Europa,Massimo Montanari,7 lug. 2023,125,Storia
B0DJQFC2GR,https://m.media-amazon.com/images/I/71Fx69BOhDL._AC_UY218_.jpg,"Il Grande Grimorio: Una Raccolta di 5 Libri in 1 che Esplora Incantesimi, Rituali, Credenze e Pratiche Occulte Attraverso i Secoli. Il Manuale Completo di Stregoneria, Magia ed Esoterismo",Selene Blackthorn,8 ott. 2024,125,Storia
8815266437,https://m.media-amazon.com/images/I/81SMVMpNMjL._AC_UY218_.jpg,Samarcanda. Un sogno color turchese,$ion_1_0 [],3 nov. 2016,124,Storia
8842088617,https://m.media-amazon.com/images/I/71EIrhKPyjL._AC_UY218_.jpg,Scipione e Annibale. La guerra per salvare Roma,Giovanni Brizzi,5 mar. 2009,124,Storia
B0G4DLBB7W,https://m.media-amazon.com/images/I/71NSnT+3sML._AC_UY218_.jpg,Le lucciole all'improvviso,Vanessa Navicelli,28 nov. 2025,123,Storia
8861027695,https://m.media-amazon.com/images/I/71glPPaX9fL._AC_UY218_.jpg,I segreti di Omero nel Baltico. Nuove storie della preistoria,Felice Vinci,25 nov. 2021,123,Storia
8828210087,https://m.media-amazon.com/images/I/71nuTMOkGbL._AC_UY218_.jpg,Il miglior nemico di Roma. Storia dei Goti: rivali e alleati dell'Impero,Marco Cappelli,18 nov. 2022,121,Storia
8829713929,https://m.media-amazon.com/images/I/61lQud7IZwL._AC_UY218_.jpg,Foibe rosse,Sessi,10 feb. 2022,119,Storia
8858154851,https://m.media-amazon.com/images/I/71s9m2YZKOL._AC_UY218_.jpg,"La guerra per il Mezzogiorno. Italiani, borbonici e briganti 1860-1870",Carmine Pinto,21 giu. 2024,119,Storia
8815388125,https://m.media-amazon.com/images/I/71UC2rI8VrL._AC_UY218_.jpg,Storia dell'Italia contemporanea. 1943-2023. Nuova ediz.,Umberto Gentiloni Silveri,16 feb. 2024,118,Storia
B00X4YO55K,https://m.media-amazon.com/images/I/91P6xT6aJOL._AC_UY218_.jpg,Gli antichi insegnamenti dei nativi americani: Riflessioni di un nativo sulle istruzioni apprese dagli anziani della sua tribù,Manitonquat - Medicine Story,4 mag. 2015,116,Storia
B0FYQK9FRR,https://m.media-amazon.com/images/I/81hRyZTMlAL._AC_UY218_.jpg,"L’Aquila Spezzata: Epico romanzo storico romano – Battaglie, intrighi e gesta di eroi nella Roma antica (La Saga dell’Aquila: Figli di Roma Vol. 4)",Marc Beuster,31 ott. 2025,115,Storia
B0BWH351S9,https://m.media-amazon.com/images/I/71b4hOVCQYL._AC_UY218_.jpg,Storia della Russia: Mito e potere da Vladimir il Grande a Vladimir Putin,Orlando Figes,21 mar. 2023,115,Storia
B0G6L8PDRG,https://m.media-amazon.com/images/I/61072w+L+wL._AC_UY218_.jpg,La guerra dei Santi (Ciclo della Serenissima),Giacomo Stipitivich,12 dic. 2025,114,Storia
880717457X,https://m.media-amazon.com/images/I/81Qp3y0FZ7L._AC_UY218_.jpg,Il gelso di Gerusalemme. L'altra storia raccontata dagli alberi,Paola Caridi,3 set. 2024,112,Storia
8828214988,https://m.media-amazon.com/images/I/61IwpGzVonL._AC_UY218_.jpg,Quando Venezia distrusse l'Impero romano. 1204. La crociata dei bugiardi contro Costantinopoli,Marco Cappelli,24 gen. 2025,112,Storia
B00AQLTXGA,https://m.media-amazon.com/images/I/81K68gSPuQL._AC_UY218_.jpg,Il guerriero e il cavaliere,Franco Cardini,19 dic. 2012,108,Storia
B0DKG1775M,https://m.media-amazon.com/images/I/91ER0f-LhVL._AC_UY218_.jpg,The Jasad Heir. Dalle ceneri sorgerà una regina (The Scorched Throne),Sara Hashem,15 ott. 2024,107,Storia
8815246738,https://m.media-amazon.com/images/I/81k6oMEkO+L._AC_UY218_.jpg,"Federico II. Imperatore, uomo, mito",Hubert Houben,29 ago. 2013,107,Storia
8806230166,https://m.media-amazon.com/images/I/81LlRvwy7KL._AC_UY218_.jpg,La Cina contemporanea. Dalla fine dell'impero a oggi. Nuova ediz.,Guido Samarani,19 set. 2017,106,Storia
8843093010,https://m.media-amazon.com/images/I/71oEUrj-SRL._AC_UY218_.jpg,Storia dell'immigrazione straniera in Italia. Dal 1945 ai giorni nostri,Michele Colucci,27 set. 2018,104,Storia
